Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,91:8,Engine #3,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2022-02-24 10:12:12,40784,ABB00230,Marica
High,Event,225:3,Engine #3,Engine Overcrank,2022-02-24 10:12:12,40768,ABB00230,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-21 12:58:11,40784,ABB00230,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-17 11:07:05,40780,ABB00230,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-16 22:48:27,40778,ABB00230,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-26 06:18:00,53078,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-21 14:45:54,53075,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-16 10:25:30,53068,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-10 14:39:11,52996,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-09 08:18:38,52972,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-05 16:37:51,52970,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-05 08:11:59,52968,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-03 11:34:53,52965,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-28 10:37:44,52889,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-27 15:00:49,52886,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-26 13:44:09,52883,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-25 09:17:38,52856,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 22:43:55,52852,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 15:56:08,52847,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 09:57:10,52843,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-19 17:38:14,52795,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-17 17:20:00,52792,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-17 11:18:33,52790,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-15 10:57:39,52787,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-13 21:36:52,52785,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-11 08:22:41,52730,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 18:59:25,52728,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 08:24:12,52724,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-07 14:59:19,52722,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-03 10:53:16,52695,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-26 10:32:51,52694,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-25 08:05:00,52672,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-23 11:53:40,52670,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-19 15:13:06,52648,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-16 11:49:02,52647,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-12 12:07:11,52643,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-11 08:09:08,52620,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-10 17:36:14,52617,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-08 20:32:22,52612,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-08 12:00:39,52610,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-07 20:05:05,52608,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-06 08:43:25,52606,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-01 18:19:44,52585,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-31 08:27:17,52573,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-27 09:17:29,52499,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-26 10:46:26,52495,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-25 10:02:54,52493,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-24 09:34:10,52489,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-15 15:14:36,52485,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-14 11:18:50,52461,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 17:44:39,52459,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 08:26:54,52457,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-09 12:08:00,52454,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-07 10:42:37,52428,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-31 09:08:01,52426,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-30 15:00:34,52408,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-30 08:18:31,52405,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 22:01:35,52403,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 10:30:25,52398,ABB00231,Martin Miller
Medium,Diagnostic,1249:13,Engine #5,Secondary Throttle Position calibration required,2021-12-22 19:54:08,5511,ABB00231,Martin Miller
Medium,Diagnostic,337:2,Engine #5,"Remote Emergency Stop Switch:Erratic, Intermittent, or Incorrect",2021-12-22 19:54:07,5511,ABB00231,Martin Miller
Medium,Diagnostic,1249:8,Engine #5,Secondary Throttle Position signal abnormal,2021-12-22 09:13:37,5476,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-19 12:08:28,52277,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-18 16:14:13,52271,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-17 08:17:39,52247,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-15 17:04:13,52244,ABB00231,Martin Miller
Medium,Diagnostic,261:13,Engine #2,Engine Timing Calibration:Out of Calibration,2021-12-15 13:16:41,0,ABB00231,Martin Miller
Medium,Diagnostic,268:2,Engine #2,"Programmed Parameter Fault:Erratic, Intermittent, or Incorrect",2021-12-15 13:16:41,0,ABB00231,Martin Miller
Low,Diagnostic,276:3,Engine,Left Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,ABB00231,Martin Miller
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-15 13:06:23,0,ABB00231,Martin Miller
Low,Diagnostic,94:3,Engine,Fuel Delivery Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,ABB00231,Martin Miller
Medium,Diagnostic,110:3,Engine,Engine Coolant Temperature Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,ABB00231,Martin Miller
Medium,Diagnostic,273:3,Engine,Turbocharger Outlet Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,ABB00231,Martin Miller
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,ABB00231,Martin Miller
Low,Diagnostic,279:4,Engine,Aftercooler Coolant Temperature Sensor (Front):Voltage Below Normal,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,247:9,Engine,SAE J1939 Data Link:Abnormal Update Rate,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-15 13:06:22,0,ABB00231,Martin Miller
Medium,Diagnostic,262:4,Engine,5 Volt Sensor DC Power Supply:Voltage Below Normal,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,542:3,Engine,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Above Normal,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,100:3,Engine,Engine Oil Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Medium,Diagnostic,274:3,Engine,Atmospheric Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,175:3,Engine,Engine Oil Temperature Sensor:Voltage Above Normal,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Diagnostic,1495:2,Engine,Injector Trim Codes Not Programmed,2021-12-15 13:06:22,0,ABB00231,Martin Miller
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-12-15 13:06:21,0,ABB00231,Martin Miller
High,Event,264:3,Engine,Emergency Stop Activated,2021-12-15 13:06:21,0,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-15 12:58:26,52242,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-13 20:57:31,52240,ABB00231,Martin Miller
Medium,Diagnostic,91:8,Engine #5,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-13 19:15:38,5472,ABB00231,Martin Miller
Medium,Diagnostic,1249:13,Engine #5,Secondary Throttle Position calibration required,2021-12-13 16:37:42,5470,ABB00231,Martin Miller
Medium,Diagnostic,91:13,Engine #5,Throttle Position Sensor:Out of Calibration,2021-12-13 16:37:42,5470,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-13 13:09:33,52237,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-13 08:45:37,52234,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-12 08:48:19,52232,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-09 10:35:58,52211,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-09 06:34:44,52208,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-03 17:14:06,52076,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-03 09:02:41,52074,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-01 12:47:55,52071,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-01 08:41:18,52069,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-30 10:43:33,52049,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-27 06:17:51,52021,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-24 23:45:02,52003,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-22 11:31:43,51979,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-20 15:15:29,51975,ABB00231,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-27 16:09:18,55981,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-27 09:19:55,55978,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-26 10:23:25,55973,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-21 18:42:49,55862,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-20 12:22:20,55836,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-10 08:35:32,55592,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-08 10:37:56,55546,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-05 10:33:23,55481,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-04 17:29:21,55465,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-04 13:47:49,55463,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-01 10:17:11,55388,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-30 06:56:26,55370,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-28 17:40:02,55360,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-26 11:17:36,55322,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-23 15:39:35,55318,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-23 08:23:54,55311,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 16:40:14,55303,ABB00232,Florianopolis
Medium,Diagnostic,91:13,Engine #5,Throttle Position Sensor:Out of Calibration,2022-03-22 14:20:07,55301,ABB00232,Florianopolis
Medium,Diagnostic,168:1,Engine #5,Electrical System Voltage:Low,2022-03-22 14:20:07,55301,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-22 07:49:28,55301,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-21 19:31:35,55298,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-14 11:18:53,55286,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-12 16:13:11,55284,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-11 09:26:28,55254,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 22:00:37,55194,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 11:49:41,55184,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 10:36:19,55183,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-04 19:43:52,55156,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-04 10:50:13,55147,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-28 10:06:08,55125,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-24 21:01:18,55040,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-23 11:29:20,55007,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-22 13:10:27,54991,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-22 07:26:57,54989,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-20 17:13:29,54951,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-17 09:50:34,54947,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-13 11:47:53,54932,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-10 14:56:54,54930,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-05 08:02:39,54811,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-04 10:05:43,54789,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-31 14:48:55,54706,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-28 07:42:38,54644,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-25 08:00:06,54584,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-24 23:03:31,54581,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-20 08:08:00,54572,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-18 19:18:08,54570,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-16 00:51:12,54508,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-14 20:52:47,54480,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-13 00:13:19,54438,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-12 22:19:37,54436,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 12:49:52,54408,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-08 09:42:24,54343,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-02 22:52:50,54221,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-29 19:43:56,54122,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 18:04:00,54098,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 12:31:40,54096,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 06:39:40,54094,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-26 22:30:19,54062,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-24 17:17:37,54009,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-23 12:07:10,53979,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-18 07:36:46,53859,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-07 20:23:49,53610,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-03 23:15:55,53607,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-02 00:19:08,53567,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-01 20:35:10,53566,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-01 10:42:04,53564,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-29 23:54:57,53534,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-24 12:44:05,53406,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-20 08:37:44,53317,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-14 08:59:20,53179,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-09 15:10:13,53071,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-08 18:51:52,53061,ABB00232,Florianopolis
Medium,Diagnostic,91:8,Engine #5,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-11-07 14:23:35,52972,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-07 06:24:44,53036,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-04 13:18:08,52972,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-02 02:01:54,52920,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-30 03:04:43,52852,ABB00232,Florianopolis
Low,Event,48:1,Engine #5,Backup ECM Took Control,2021-10-29 08:22:31,52839,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-28 17:21:44,52839,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-28 09:35:58,52837,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-23 08:12:57,52716,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-22 16:35:39,52702,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-12 04:34:18,52458,ABB00232,Florianopolis
Medium,Diagnostic,342:8,Engine #5,"Secondary Engine Speed Sensor:Abnormal Frequency, Pulse Width, or Period",2021-10-11 17:12:13,52458,ABB00232,Florianopolis
Low,Event,48:1,Engine #5,Backup ECM Took Control,2021-10-08 09:20:37,52458,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-07 09:19:11,52457,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-06 23:42:07,52449,ABB00232,Florianopolis
